pkg_id,ent_no,attr_no,class_id_int,entity,characteristic,class_uri
Collinge.3.34,16,22,2144,ecso:vernal_pool,pato:depth,http://purl.dataone.org/odo/ECSO_00002144
Collinge.3.34,16,23,2144,ecso:vernal_pool,pato:depth,http://purl.dataone.org/odo/ECSO_00002144
Collinge.3.34,17,2,2144,ecso:vernal_pool,pato:depth,http://purl.dataone.org/odo/ECSO_00002144
Collinge.3.34,17,3,2144,ecso:vernal_pool,pato:depth,http://purl.dataone.org/odo/ECSO_00002144
Collinge.3.34,17,4,2144,ecso:vernal_pool,pato:depth,http://purl.dataone.org/odo/ECSO_00002144
Collinge.3.34,17,5,2144,ecso:vernal_pool,pato:depth,http://purl.dataone.org/odo/ECSO_00002144
Collinge.3.34,17,6,2144,ecso:vernal_pool,pato:depth,http://purl.dataone.org/odo/ECSO_00002144
Collinge.3.34,17,7,2144,ecso:vernal_pool,pato:depth,http://purl.dataone.org/odo/ECSO_00002144
Collinge.3.34,17,8,2144,ecso:vernal_pool,pato:depth,http://purl.dataone.org/odo/ECSO_00002144
Collinge.3.34,17,9,2144,ecso:vernal_pool,pato:depth,http://purl.dataone.org/odo/ECSO_00002144
Collinge.3.34,17,10,2144,ecso:vernal_pool,pato:depth,http://purl.dataone.org/odo/ECSO_00002144
Collinge.3.34,17,11,2144,ecso:vernal_pool,pato:depth,http://purl.dataone.org/odo/ECSO_00002144
Collinge.3.34,17,12,2144,ecso:vernal_pool,pato:depth,http://purl.dataone.org/odo/ECSO_00002144
Collinge.3.34,17,13,2144,ecso:vernal_pool,pato:depth,http://purl.dataone.org/odo/ECSO_00002144
Collinge.3.34,18,2,2144,ecso:vernal_pool,pato:depth,http://purl.dataone.org/odo/ECSO_00002144
Collinge.3.34,18,3,2144,ecso:vernal_pool,pato:depth,http://purl.dataone.org/odo/ECSO_00002144
Collinge.3.34,18,4,2144,ecso:vernal_pool,pato:depth,http://purl.dataone.org/odo/ECSO_00002144
Collinge.3.34,18,5,2144,ecso:vernal_pool,pato:depth,http://purl.dataone.org/odo/ECSO_00002144
Collinge.3.34,18,6,2144,ecso:vernal_pool,pato:depth,http://purl.dataone.org/odo/ECSO_00002144
Collinge.3.34,18,7,2144,ecso:vernal_pool,pato:depth,http://purl.dataone.org/odo/ECSO_00002144
Collinge.3.34,18,8,2144,ecso:vernal_pool,pato:depth,http://purl.dataone.org/odo/ECSO_00002144
Collinge.3.34,18,9,2144,ecso:vernal_pool,pato:depth,http://purl.dataone.org/odo/ECSO_00002144
Collinge.3.34,18,10,2144,ecso:vernal_pool,pato:depth,http://purl.dataone.org/odo/ECSO_00002144
Collinge.3.34,18,11,2144,ecso:vernal_pool,pato:depth,http://purl.dataone.org/odo/ECSO_00002144
Collinge.3.34,18,12,2144,ecso:vernal_pool,pato:depth,http://purl.dataone.org/odo/ECSO_00002144
Collinge.3.34,18,13,2144,ecso:vernal_pool,pato:depth,http://purl.dataone.org/odo/ECSO_00002144
Collinge.3.34,18,14,2144,ecso:vernal_pool,pato:depth,http://purl.dataone.org/odo/ECSO_00002144
Collinge.3.34,18,15,2144,ecso:vernal_pool,pato:depth,http://purl.dataone.org/odo/ECSO_00002144
Collinge.3.34,19,2,2144,ecso:vernal_pool,pato:depth,http://purl.dataone.org/odo/ECSO_00002144
Collinge.3.34,19,3,2144,ecso:vernal_pool,pato:depth,http://purl.dataone.org/odo/ECSO_00002144
Collinge.3.34,19,4,2144,ecso:vernal_pool,pato:depth,http://purl.dataone.org/odo/ECSO_00002144
Collinge.3.34,19,5,2144,ecso:vernal_pool,pato:depth,http://purl.dataone.org/odo/ECSO_00002144
Collinge.3.34,19,6,2144,ecso:vernal_pool,pato:depth,http://purl.dataone.org/odo/ECSO_00002144
Collinge.3.34,19,7,2144,ecso:vernal_pool,pato:depth,http://purl.dataone.org/odo/ECSO_00002144
Collinge.3.34,19,8,2144,ecso:vernal_pool,pato:depth,http://purl.dataone.org/odo/ECSO_00002144
Collinge.3.34,19,9,2144,ecso:vernal_pool,pato:depth,http://purl.dataone.org/odo/ECSO_00002144
Collinge.3.34,19,10,2144,ecso:vernal_pool,pato:depth,http://purl.dataone.org/odo/ECSO_00002144
Collinge.3.34,19,11,2144,ecso:vernal_pool,pato:depth,http://purl.dataone.org/odo/ECSO_00002144
Collinge.3.34,19,12,2144,ecso:vernal_pool,pato:depth,http://purl.dataone.org/odo/ECSO_00002144
Collinge.3.34,19,13,2144,ecso:vernal_pool,pato:depth,http://purl.dataone.org/odo/ECSO_00002144
Collinge.3.34,1,3,2146,taxa:Achyrachaena_mollis,pato:frequency,http://purl.dataone.org/odo/ECSO_00002146
Collinge.3.34,1,6,2148,taxa:Anagallis_arvensis,pato:frequency,http://purl.dataone.org/odo/ECSO_00002148
Collinge.3.34,1,7,2150,taxa:Astragalus_species,pato:frequency,http://purl.dataone.org/odo/ECSO_00002150
Collinge.3.34,1,8,2152,taxa:Avena_barbata,pato:frequency,http://purl.dataone.org/odo/ECSO_00002152
Collinge.3.34,1,9,2154,taxa:Bromus_diandrus,pato:frequency,http://purl.dataone.org/odo/ECSO_00002154
Collinge.3.34,1,10,2156,taxa:Bromus_hordeaceus,pato:frequency,http://purl.dataone.org/odo/ECSO_00002156
Collinge.3.34,1,11,2158,taxa:Briza_minor,pato:frequency,http://purl.dataone.org/odo/ECSO_00002158
Collinge.3.34,1,12,2160,taxa:Brassica_rapa,pato:frequency,http://purl.dataone.org/odo/ECSO_00002160
Collinge.3.34,1,13,2162,taxa:Castilleja_attenuata,pato:frequency,http://purl.dataone.org/odo/ECSO_00002162
Collinge.3.34,1,14,2164,taxa:Calandrinia_ciliata,pato:frequency,http://purl.dataone.org/odo/ECSO_00002164
Collinge.3.34,1,15,2166,taxa:Callitriche_species,pato:frequency,http://purl.dataone.org/odo/ECSO_00002166
Collinge.3.34,1,16,2168,taxa:Cerastium_glomeratum,pato:frequency,http://purl.dataone.org/odo/ECSO_00002168
Collinge.3.34,1,17,2170,taxa:Centunculus_,pato:frequency,http://purl.dataone.org/odo/ECSO_00002170
Collinge.3.34,1,18,2172,taxa:Centaurea_solstitialis,pato:frequency,http://purl.dataone.org/odo/ECSO_00002172
Collinge.3.34,1,19,2174,taxa:Cicendia_quadrangularis,pato:frequency,http://purl.dataone.org/odo/ECSO_00002174
Collinge.3.34,1,20,2176,taxa:Cirsium_vulgare,pato:frequency,http://purl.dataone.org/odo/ECSO_00002176
Collinge.3.34,1,21,2178,taxa:Convolvulus_arvensis,pato:frequency,http://purl.dataone.org/odo/ECSO_00002178
Collinge.3.34,1,22,2180,taxa:Cotula_coronopifolia,pato:frequency,http://purl.dataone.org/odo/ECSO_00002180
Collinge.3.34,1,23,2182,taxa:Crassula_aquatica,pato:frequency,http://purl.dataone.org/odo/ECSO_00002182
Collinge.3.34,1,24,2184,taxa:Deschampsia_danthonioides,pato:frequency,http://purl.dataone.org/odo/ECSO_00002184
Collinge.3.34,1,25,2186,taxa:Distichlis_spicata,pato:frequency,http://purl.dataone.org/odo/ECSO_00002186
Collinge.3.34,1,26,2188,taxa:Downingia_concolor,pato:frequency,http://purl.dataone.org/odo/ECSO_00002188
Collinge.3.34,1,27,2190,taxa:Downingia_cuspidata,pato:frequency,http://purl.dataone.org/odo/ECSO_00002190
Collinge.3.34,1,28,2192,taxa:Downingia_insignis,pato:frequency,http://purl.dataone.org/odo/ECSO_00002192
Collinge.3.34,1,29,2194,taxa:Epilobium_pygmaeum,pato:frequency,http://purl.dataone.org/odo/ECSO_00002194
Collinge.3.34,1,30,2196,taxa:Erodium_botrys,pato:frequency,http://purl.dataone.org/odo/ECSO_00002196
Collinge.3.34,1,31,2198,taxa:Eremocarpus_setigerus,pato:frequency,http://purl.dataone.org/odo/ECSO_00002198
Collinge.3.34,1,32,2200,taxa:Eryngium_vaseyi,pato:frequency,http://purl.dataone.org/odo/ECSO_00002200
Collinge.3.34,1,33,2202,taxa:Euphorbia_species,pato:frequency,http://purl.dataone.org/odo/ECSO_00002202
Collinge.3.34,1,34,2204,taxa:Geranium_dissectum,pato:frequency,http://purl.dataone.org/odo/ECSO_00002204
Collinge.3.34,1,35,2206,taxa:Hemizonia_congesta,pato:frequency,http://purl.dataone.org/odo/ECSO_00002206
Collinge.3.34,1,36,2208,taxa:Hemizonia_pungens,pato:frequency,http://purl.dataone.org/odo/ECSO_00002208
Collinge.3.34,1,37,2210,taxa:Hordeum_brachyantherum,pato:frequency,http://purl.dataone.org/odo/ECSO_00002210
Collinge.3.34,1,38,2212,taxa:Hordeum_marinum,pato:frequency,http://purl.dataone.org/odo/ECSO_00002212
Collinge.3.34,1,39,2214,taxa:Juncus_bufonius,pato:frequency,http://purl.dataone.org/odo/ECSO_00002214
Collinge.3.34,1,40,2216,taxa:Layia_chrysanthemoides,pato:frequency,http://purl.dataone.org/odo/ECSO_00002216
Collinge.3.34,1,41,2218,taxa:Lasthenia_conjugens,pato:frequency,http://purl.dataone.org/odo/ECSO_00002218
Collinge.3.34,1,42,2220,taxa:Lasthenia_glaberrima,pato:frequency,http://purl.dataone.org/odo/ECSO_00002220
Collinge.3.34,1,43,2222,taxa:Lepidium_nitidum,pato:frequency,http://purl.dataone.org/odo/ECSO_00002222
Collinge.3.34,1,44,2224,taxa:Leontodon_taraxacoides,pato:frequency,http://purl.dataone.org/odo/ECSO_00002224
Collinge.3.34,1,45,2226,taxa:Lilaea_scilloides,pato:frequency,http://purl.dataone.org/odo/ECSO_00002226
Collinge.3.34,1,46,2228,taxa:Lolium_multiflorium,pato:frequency,http://purl.dataone.org/odo/ECSO_00002228
Collinge.3.34,1,47,2230,taxa:Lotus_corniculatus,pato:frequency,http://purl.dataone.org/odo/ECSO_00002230
Collinge.3.34,1,48,2232,taxa:Lupinus_bicolor,pato:frequency,http://purl.dataone.org/odo/ECSO_00002232
Collinge.3.34,1,49,2234,taxa:Lythrum_hyssopifolium,pato:frequency,http://purl.dataone.org/odo/ECSO_00002234
Collinge.3.34,1,50,2236,taxa:Malva_parviflora,pato:frequency,http://purl.dataone.org/odo/ECSO_00002236
Collinge.3.34,1,51,2238,taxa:Melilotus_indica,pato:frequency,http://purl.dataone.org/odo/ECSO_00002238
Collinge.3.34,1,52,2240,taxa:Medicago_polymorpha,pato:frequency,http://purl.dataone.org/odo/ECSO_00002240
Collinge.3.34,1,53,2242,taxa:Mimulus_tricolor,pato:frequency,http://purl.dataone.org/odo/ECSO_00002242
Collinge.3.34,1,54,2244,taxa:Myosurus_minimus,pato:frequency,http://purl.dataone.org/odo/ECSO_00002244
Collinge.3.34,1,55,2246,taxa:Phalaris_minor,pato:frequency,http://purl.dataone.org/odo/ECSO_00002246
Collinge.3.34,1,56,2248,taxa:Picris_echioides,pato:frequency,http://purl.dataone.org/odo/ECSO_00002248
Collinge.3.34,1,57,2250,taxa:Pilularia_species,pato:frequency,http://purl.dataone.org/odo/ECSO_00002250
Collinge.3.34,1,58,2252,taxa:Pleuropogon_,pato:frequency,http://purl.dataone.org/odo/ECSO_00002252
Collinge.3.34,1,59,2254,taxa:Plagiobothrys_greenei,pato:frequency,http://purl.dataone.org/odo/ECSO_00002254
Collinge.3.34,1,60,2256,taxa:Plagiobothrys_stipitatus,pato:frequency,http://purl.dataone.org/odo/ECSO_00002256
Collinge.3.34,1,61,2258,taxa:Polypogon_maritimus,pato:frequency,http://purl.dataone.org/odo/ECSO_00002258
Collinge.3.34,1,62,2260,taxa:Psilocarphus_oregonus,pato:frequency,http://purl.dataone.org/odo/ECSO_00002260
Collinge.3.34,1,63,2262,taxa:Psilocarphus_tenellus,pato:frequency,http://purl.dataone.org/odo/ECSO_00002262
Collinge.3.34,1,64,2264,taxa:Rumex_crispus,pato:frequency,http://purl.dataone.org/odo/ECSO_00002264
Collinge.3.34,1,65,2266,taxa:Silene_gallica,pato:frequency,http://purl.dataone.org/odo/ECSO_00002266
Collinge.3.34,1,66,2268,taxa:Sonchus_asper,pato:frequency,http://purl.dataone.org/odo/ECSO_00002268
Collinge.3.34,1,67,2270,taxa:Spergula_arvensis,pato:frequency,http://purl.dataone.org/odo/ECSO_00002270
Collinge.3.34,1,68,2272,taxa:Spergularia_species,pato:frequency,http://purl.dataone.org/odo/ECSO_00002272
Collinge.3.34,1,69,2274,taxa:Stebbinsoseris_heterocarpa,pato:frequency,http://purl.dataone.org/odo/ECSO_00002274
Collinge.3.34,1,70,2276,taxa:Thistle_species,pato:frequency,http://purl.dataone.org/odo/ECSO_00002276
Collinge.3.34,1,71,2278,taxa:Trifolium_depauperatum,pato:frequency,http://purl.dataone.org/odo/ECSO_00002278
Collinge.3.34,1,72,2280,taxa:Trifolium_dubium,pato:frequency,http://purl.dataone.org/odo/ECSO_00002280
Collinge.3.34,1,73,2282,taxa:Triphysaria_eriantha,pato:frequency,http://purl.dataone.org/odo/ECSO_00002282
Collinge.3.34,1,74,2284,taxa:Trifolium_fucatum,pato:frequency,http://purl.dataone.org/odo/ECSO_00002284
Collinge.3.34,1,75,2286,taxa:Triteleia_hyacinthina,pato:frequency,http://purl.dataone.org/odo/ECSO_00002286
Collinge.3.34,1,76,2288,taxa:Trifolium_microdon,pato:frequency,http://purl.dataone.org/odo/ECSO_00002288
Collinge.3.34,1,77,2290,taxa:Trifolium_variegatum,pato:frequency,http://purl.dataone.org/odo/ECSO_00002290
Collinge.3.34,1,78,2292,taxa:Veronica_peregrina,pato:frequency,http://purl.dataone.org/odo/ECSO_00002292
Collinge.3.34,1,79,2294,taxa:Vicia_sativa,pato:frequency,http://purl.dataone.org/odo/ECSO_00002294
Collinge.3.34,1,80,2296,taxa:Vicia_villosa,pato:frequency,http://purl.dataone.org/odo/ECSO_00002296
Collinge.3.34,1,81,2298,taxa:Vulpia_bromoides,pato:frequency,http://purl.dataone.org/odo/ECSO_00002298
Collinge.3.34,2,3,2146,taxa:Achyrachaena_mollis,pato:frequency,http://purl.dataone.org/odo/ECSO_00002146
Collinge.3.34,2,4,2132,taxa:Aira_caryophyllea,pato:frequency,http://purl.dataone.org/odo/ECSO_00002132
Collinge.3.34,2,5,2134,taxa:Alopecurus_carolinianus,pato:frequency,http://purl.dataone.org/odo/ECSO_00002134
Collinge.3.34,2,6,2148,taxa:Anagallis_arvensis,pato:frequency,http://purl.dataone.org/odo/ECSO_00002148
Collinge.3.34,2,7,2150,taxa:Astragalus_species,pato:frequency,http://purl.dataone.org/odo/ECSO_00002150
Collinge.3.34,2,8,2152,taxa:Avena_barbata,pato:frequency,http://purl.dataone.org/odo/ECSO_00002152
Collinge.3.34,2,9,2154,taxa:Bromus_diandrus,pato:frequency,http://purl.dataone.org/odo/ECSO_00002154
Collinge.3.34,2,10,2156,taxa:Bromus_hordeaceus,pato:frequency,http://purl.dataone.org/odo/ECSO_00002156
Collinge.3.34,2,11,2158,taxa:Briza_minor,pato:frequency,http://purl.dataone.org/odo/ECSO_00002158
Collinge.3.34,2,12,2160,taxa:Brassica_rapa,pato:frequency,http://purl.dataone.org/odo/ECSO_00002160
Collinge.3.34,2,13,2162,taxa:Castilleja_attenuata,pato:frequency,http://purl.dataone.org/odo/ECSO_00002162
Collinge.3.34,2,14,2164,taxa:Calandrinia_ciliata,pato:frequency,http://purl.dataone.org/odo/ECSO_00002164
Collinge.3.34,2,15,2166,taxa:Callitriche_species,pato:frequency,http://purl.dataone.org/odo/ECSO_00002166
Collinge.3.34,2,16,2168,taxa:Cerastium_glomeratum,pato:frequency,http://purl.dataone.org/odo/ECSO_00002168
Collinge.3.34,2,17,2300,taxa:Centunculus_minimus,pato:frequency,http://purl.dataone.org/odo/ECSO_00002300
Collinge.3.34,2,18,2172,taxa:Centaurea_solstitialis,pato:frequency,http://purl.dataone.org/odo/ECSO_00002172
Collinge.3.34,2,19,2174,taxa:Cicendia_quadrangularis,pato:frequency,http://purl.dataone.org/odo/ECSO_00002174
Collinge.3.34,2,20,2176,taxa:Cirsium_vulgare,pato:frequency,http://purl.dataone.org/odo/ECSO_00002176
Collinge.3.34,2,21,2178,taxa:Convolvulus_arvensis,pato:frequency,http://purl.dataone.org/odo/ECSO_00002178
Collinge.3.34,2,22,2180,taxa:Cotula_coronopifolia,pato:frequency,http://purl.dataone.org/odo/ECSO_00002180
Collinge.3.34,2,23,2182,taxa:Crassula_aquatica,pato:frequency,http://purl.dataone.org/odo/ECSO_00002182
Collinge.3.34,2,24,2184,taxa:Deschampsia_danthonioides,pato:frequency,http://purl.dataone.org/odo/ECSO_00002184
Collinge.3.34,2,25,2184,taxa:Deschampsia_danthonioides,pato:frequency,http://purl.dataone.org/odo/ECSO_00002184
Collinge.3.34,2,26,2188,taxa:Downingia_concolor,pato:frequency,http://purl.dataone.org/odo/ECSO_00002188
Collinge.3.34,2,27,2190,taxa:Downingia_cuspidata,pato:frequency,http://purl.dataone.org/odo/ECSO_00002190
Collinge.3.34,2,28,2192,taxa:Downingia_insignis,pato:frequency,http://purl.dataone.org/odo/ECSO_00002192
Collinge.3.34,2,29,2194,taxa:Epilobium_pygmaeum,pato:frequency,http://purl.dataone.org/odo/ECSO_00002194
Collinge.3.34,2,30,2196,taxa:Erodium_botrys,pato:frequency,http://purl.dataone.org/odo/ECSO_00002196
Collinge.3.34,2,31,2198,taxa:Eremocarpus_setigerus,pato:frequency,http://purl.dataone.org/odo/ECSO_00002198
Collinge.3.34,2,32,2200,taxa:Eryngium_vaseyi,pato:frequency,http://purl.dataone.org/odo/ECSO_00002200
Collinge.3.34,2,33,2202,taxa:Euphorbia_species,pato:frequency,http://purl.dataone.org/odo/ECSO_00002202
Collinge.3.34,2,34,2204,taxa:Geranium_dissectum,pato:frequency,http://purl.dataone.org/odo/ECSO_00002204
Collinge.3.34,2,35,2206,taxa:Hemizonia_congesta,pato:frequency,http://purl.dataone.org/odo/ECSO_00002206
Collinge.3.34,2,36,2208,taxa:Hemizonia_pungens,pato:frequency,http://purl.dataone.org/odo/ECSO_00002208
Collinge.3.34,2,37,2210,taxa:Hordeum_brachyantherum,pato:frequency,http://purl.dataone.org/odo/ECSO_00002210
Collinge.3.34,2,38,2212,taxa:Hordeum_marinum,pato:frequency,http://purl.dataone.org/odo/ECSO_00002212
Collinge.3.34,2,39,2214,taxa:Juncus_bufonius,pato:frequency,http://purl.dataone.org/odo/ECSO_00002214
Collinge.3.34,2,40,2216,taxa:Layia_chrysanthemoides,pato:frequency,http://purl.dataone.org/odo/ECSO_00002216
Collinge.3.34,2,41,2218,taxa:Lasthenia_conjugens,pato:frequency,http://purl.dataone.org/odo/ECSO_00002218
Collinge.3.34,2,42,2220,taxa:Lasthenia_glaberrima,pato:frequency,http://purl.dataone.org/odo/ECSO_00002220
Collinge.3.34,2,43,2222,taxa:Lepidium_nitidum,pato:frequency,http://purl.dataone.org/odo/ECSO_00002222
Collinge.3.34,2,44,2224,taxa:Leontodon_taraxacoides,pato:frequency,http://purl.dataone.org/odo/ECSO_00002224
Collinge.3.34,2,45,2226,taxa:Lilaea_scilloides,pato:frequency,http://purl.dataone.org/odo/ECSO_00002226
Collinge.3.34,2,46,2228,taxa:Lolium_multiflorium,pato:frequency,http://purl.dataone.org/odo/ECSO_00002228
Collinge.3.34,2,47,2230,taxa:Lotus_corniculatus,pato:frequency,http://purl.dataone.org/odo/ECSO_00002230
Collinge.3.34,2,48,2232,taxa:Lupinus_bicolor,pato:frequency,http://purl.dataone.org/odo/ECSO_00002232
Collinge.3.34,2,49,2234,taxa:Lythrum_hyssopifolium,pato:frequency,http://purl.dataone.org/odo/ECSO_00002234
Collinge.3.34,2,50,2236,taxa:Malva_parviflora,pato:frequency,http://purl.dataone.org/odo/ECSO_00002236
Collinge.3.34,2,51,2238,taxa:Melilotus_indica,pato:frequency,http://purl.dataone.org/odo/ECSO_00002238
Collinge.3.34,2,52,2240,taxa:Medicago_polymorpha,pato:frequency,http://purl.dataone.org/odo/ECSO_00002240
Collinge.3.34,2,53,2242,taxa:Mimulus_tricolor,pato:frequency,http://purl.dataone.org/odo/ECSO_00002242
Collinge.3.34,2,54,2244,taxa:Myosurus_minimus,pato:frequency,http://purl.dataone.org/odo/ECSO_00002244
Collinge.3.34,2,55,2246,taxa:Phalaris_minor,pato:frequency,http://purl.dataone.org/odo/ECSO_00002246
Collinge.3.34,2,56,2248,taxa:Picris_echioides,pato:frequency,http://purl.dataone.org/odo/ECSO_00002248
Collinge.3.34,2,57,2250,taxa:Pilularia_species,pato:frequency,http://purl.dataone.org/odo/ECSO_00002250
Collinge.3.34,2,59,2254,taxa:Plagiobothrys_greenei,pato:frequency,http://purl.dataone.org/odo/ECSO_00002254
Collinge.3.34,2,60,2256,taxa:Plagiobothrys_stipitatus,pato:frequency,http://purl.dataone.org/odo/ECSO_00002256
Collinge.3.34,2,61,2258,taxa:Polypogon_maritimus,pato:frequency,http://purl.dataone.org/odo/ECSO_00002258
Collinge.3.34,2,64,2264,taxa:Rumex_crispus,pato:frequency,http://purl.dataone.org/odo/ECSO_00002264
Collinge.3.34,2,65,2266,taxa:Silene_gallica,pato:frequency,http://purl.dataone.org/odo/ECSO_00002266
Collinge.3.34,2,66,2268,taxa:Sonchus_asper,pato:frequency,http://purl.dataone.org/odo/ECSO_00002268
Collinge.3.34,2,67,2270,taxa:Spergula_arvensis,pato:frequency,http://purl.dataone.org/odo/ECSO_00002270
Collinge.3.34,2,68,2272,taxa:Spergularia_species,pato:frequency,http://purl.dataone.org/odo/ECSO_00002272
Collinge.3.34,2,69,2274,taxa:Stebbinsoseris_heterocarpa,pato:frequency,http://purl.dataone.org/odo/ECSO_00002274
Collinge.3.34,2,70,2276,taxa:Thistle_species,pato:frequency,http://purl.dataone.org/odo/ECSO_00002276
Collinge.3.34,2,71,2278,taxa:Trifolium_depauperatum,pato:frequency,http://purl.dataone.org/odo/ECSO_00002278
Collinge.3.34,2,72,2280,taxa:Trifolium_dubium,pato:frequency,http://purl.dataone.org/odo/ECSO_00002280
Collinge.3.34,2,73,2282,taxa:Triphysaria_eriantha,pato:frequency,http://purl.dataone.org/odo/ECSO_00002282
Collinge.3.34,2,74,2284,taxa:Trifolium_fucatum,pato:frequency,http://purl.dataone.org/odo/ECSO_00002284
Collinge.3.34,2,75,2286,taxa:Triteleia_hyacinthina,pato:frequency,http://purl.dataone.org/odo/ECSO_00002286
Collinge.3.34,2,76,2288,taxa:Trifolium_microdon,pato:frequency,http://purl.dataone.org/odo/ECSO_00002288
Collinge.3.34,2,77,2290,taxa:Trifolium_variegatum,pato:frequency,http://purl.dataone.org/odo/ECSO_00002290
Collinge.3.34,2,78,2292,taxa:Veronica_peregrina,pato:frequency,http://purl.dataone.org/odo/ECSO_00002292
Collinge.3.34,2,79,2294,taxa:Vicia_sativa,pato:frequency,http://purl.dataone.org/odo/ECSO_00002294
Collinge.3.34,2,80,2296,taxa:Vicia_villosa,pato:frequency,http://purl.dataone.org/odo/ECSO_00002296
Collinge.3.34,2,81,2298,taxa:Vulpia_bromoides,pato:frequency,http://purl.dataone.org/odo/ECSO_00002298
Collinge.3.34,3,3,2146,taxa:Achyrachaena_mollis,pato:frequency,http://purl.dataone.org/odo/ECSO_00002146
Collinge.3.34,3,4,2132,taxa:Aira_caryophyllea,pato:frequency,http://purl.dataone.org/odo/ECSO_00002132
Collinge.3.34,3,5,2134,taxa:Alopecurus_carolinianus,pato:frequency,http://purl.dataone.org/odo/ECSO_00002134
Collinge.3.34,3,6,2148,taxa:Anagallis_arvensis,pato:frequency,http://purl.dataone.org/odo/ECSO_00002148
Collinge.3.34,3,7,2150,taxa:Astragalus_species,pato:frequency,http://purl.dataone.org/odo/ECSO_00002150
Collinge.3.34,3,8,2152,taxa:Avena_barbata,pato:frequency,http://purl.dataone.org/odo/ECSO_00002152
Collinge.3.34,3,9,2154,taxa:Bromus_diandrus,pato:frequency,http://purl.dataone.org/odo/ECSO_00002154
Collinge.3.34,3,10,2156,taxa:Bromus_hordeaceus,pato:frequency,http://purl.dataone.org/odo/ECSO_00002156
Collinge.3.34,3,11,2158,taxa:Briza_minor,pato:frequency,http://purl.dataone.org/odo/ECSO_00002158
Collinge.3.34,3,12,2160,taxa:Brassica_rapa,pato:frequency,http://purl.dataone.org/odo/ECSO_00002160
Collinge.3.34,3,13,2162,taxa:Castilleja_attenuata,pato:frequency,http://purl.dataone.org/odo/ECSO_00002162
Collinge.3.34,3,14,2164,taxa:Calandrinia_ciliata,pato:frequency,http://purl.dataone.org/odo/ECSO_00002164
